in.store,age,items,amount,region,,,,
0,26,8,2211,3,,,,
1,41,8,212.23,3,,,,
1,31,8,740.49,1,,,,
1,53,8,1346.2,4,,,,
0,21,8,1119.3,3,,,,
0,54,8,2334.6,3,,,,
0,20,8,2595,3,,,,
0,76,8,236.61,2,,,,
0,26,8,165.12,4,,,,
0,28,8,341.47,2,,,,
0,54,8,298.24,2,,,,
1,34,8,1705.3,4,,,,
0,53,8,441.4,2,,,,
0,68,8,235.55,2,,,,
0,60,8,250.46,2,,,,
1,37,8,1871.3,1,,,,
0,65,8,490.6,2,,,,
1,51,8,230.02,3,,,,
0,35,8,996.51,1,,,,
1,38,8,1331.3,4,,,,
0,22,8,1375.7,4,,,,
1,56,8,576.45,3,,,,
1,39,8,150.07,3,,,,
1,55,8,1220,4,,,,
0,21,8,2500.4,4,,,,
0,24,8,1641,4,,,,
0,55,8,29.28,2,,,,
1,39,8,203.19,3,,,,
0,42,8,137.4,2,,,,
0,67,8,431.26,2,,,,
1,20,8,1822.6,1,,,,
1,49,8,1872.4,4,,,,
0,76,8,32.89,2,,,,
1,50,8,805.8,4,,,,
1,39,8,848.73,1,,,,
0,59,8,398.81,4,,,,
1,35,8,583.28,3,,,,
0,48,8,1908.5,3,,,,
0,63,8,460.62,2,,,,
0,33,8,407.75,2,,,,
0,40,8,576.57,4,,,,
1,54,8,1905.4,4,,,,
1,28,8,1679.5,4,,,,
1,41,8,204.46,3,,,,
0,76,8,355.96,2,,,,
0,47,8,2895.9,3,,,,
1,28,8,967.47,4,,,,
0,27,8,2995.1,4,,,,
1,20,8,727.9,4,,,,
1,64,8,454.75,1,,,,
1,32,8,759.81,1,,,,
0,62,8,208.74,2,,,,
1,63,8,160.48,1,,,,
0,60,8,142.96,2,,,,
0,32,8,306.2,2,,,,
0,30,8,876.63,1,,,,
0,71,8,307.08,2,,,,
1,64,8,308.73,3,,,,
1,55,8,657.86,3,,,,
0,56,8,268.88,2,,,,
0,82,8,359.81,2,,,,
0,59,8,2578.2,3,,,,
1,31,8,389.2,3,,,,
0,29,8,2713.5,4,,,,
0,60,8,1728.7,3,,,,
0,53,8,262.49,2,,,,
0,20,8,562.95,1,,,,
0,42,8,1415.9,3,,,,
1,70,8,203.04,3,,,,
1,39,8,266.42,3,,,,
0,52,8,209.33,4,,,,
0,71,8,710.11,1,,,,
1,24,8,1768,4,,,,
1,72,8,205.86,3,,,,
0,21,8,770.26,4,,,,
0,47,8,403.78,1,,,,
1,51,8,1453.8,4,,,,
0,30,8,79.41,1,,,,
0,46,8,988.59,4,,,,
1,28,8,1314.9,1,,,,
1,71,8,888.85,1,,,,
1,36,8,1051.3,4,,,,
0,36,8,1978.7,4,,,,
0,67,8,178.41,2,,,,
0,67,8,20.18,2,,,,
0,47,8,288.53,2,,,,
0,46,8,1755.3,4,,,,
1,31,8,1989.2,4,,,,
0,40,8,2708.3,4,,,,
0,33,8,1811.9,4,,,,
1,41,8,291.39,3,,,,
1,36,8,1233.2,4,,,,
1,46,8,547.78,4,,,,
1,51,8,178.04,1,,,,
0,56,8,2430.5,4,,,,
0,85,8,40.14,2,,,,
1,39,8,570.04,1,,,,
1,27,8,405.22,1,,,,
0,75,8,276.27,2,,,,
0,29,8,126.08,2,,,,
1,29,8,903.1,4,,,,
0,39,8,42.9,2,,,,
1,56,8,542.77,3,,,,
0,52,8,171.33,2,,,,
1,50,8,417.54,4,,,,
0,31,8,2673.9,4,,,,
1,37,8,1672,4,,,,
0,44,8,2292.2,3,,,,
1,24,8,1924.1,1,,,,
1,52,8,747.3,3,,,,
1,52,8,556.95,3,,,,
0,31,8,898.9,4,,,,
1,22,8,1492,1,,,,
1,53,8,1105.7,4,,,,
0,59,8,301.9,4,,,,
0,84,8,216.75,2,,,,
1,43,8,369.26,1,,,,
0,57,8,2556.2,3,,,,
0,22,8,887.74,3,,,,
1,68,8,740.02,1,,,,
1,27,8,717.55,3,,,,
0,47,8,74.67,2,,,,
1,49,8,227.66,3,,,,
1,54,8,1413.6,4,,,,
0,40,8,718.23,4,,,,
1,29,8,749.24,3,,,,
0,61,8,13.74,2,,,,
0,85,8,7.69,2,,,,
1,65,8,229.17,3,,,,
1,43,8,110.7,3,,,,
0,84,8,492.1,2,,,,
0,36,8,315.64,2,,,,
1,63,8,941.98,1,,,,
1,42,8,484.59,1,,,,
0,24,8,195.52,1,,,,
0,43,8,247.87,1,,,,
0,52,8,687.51,1,,,,
1,36,8,1982,4,,,,
1,24,8,762.92,4,,,,
1,48,8,724.2,1,,,,
0,80,8,245.13,2,,,,
1,56,8,823.74,1,,,,
0,30,8,65.46,2,,,,
1,59,8,642.43,1,,,,
0,74,8,469.1,2,,,,
0,44,8,391.8,2,,,,
1,39,8,177.63,1,,,,
0,49,8,2828.8,3,,,,
1,73,8,972.3,3,,,,
0,63,8,138.5,2,,,,
1,26,8,453.36,3,,,,
0,65,8,321.84,2,,,,
1,27,8,793.89,4,,,,
0,66,8,86.24,2,,,,
0,83,8,465.79,2,,,,
1,31,8,1367.3,4,,,,
1,53,8,330.3,1,,,,
1,48,8,1166.9,4,,,,
1,55,8,1869.8,4,,,,
0,33,8,2835.6,3,,,,
0,60,8,1707,4,,,,
0,28,8,199.82,2,,,,
0,75,8,378.76,2,,,,
0,83,8,424.81,2,,,,
1,26,8,1892.3,4,,,,
1,50,8,910.6,1,,,,
0,38,8,396.71,2,,,,
0,81,8,267.48,2,,,,
1,56,8,173,1,,,,
0,23,8,681.73,4,,,,
0,39,8,2782,4,,,,
1,38,8,1998,4,,,,
0,40,8,302.24,2,,,,
1,52,8,1469.1,4,,,,
1,37,8,867.7,1,,,,
1,59,8,891.57,1,,,,
1,40,8,85.04,1,,,,
1,23,8,1361.8,1,,,,
1,70,8,709.27,1,,,,
0,22,8,1934.2,4,,,,
0,63,8,289.56,2,,,,
1,27,8,1689.2,1,,,,
1,47,8,290.59,3,,,,
0,55,8,285.03,3,,,,
1,54,8,993.87,3,,,,
0,22,8,913.1,3,,,,
1,40,8,1065.3,4,,,,
0,74,8,169.41,2,,,,
0,61,8,1737.4,3,,,,
0,43,8,44.21,2,,,,
0,29,8,195.98,4,,,,
1,34,8,120.01,1,,,,
0,82,8,354.28,2,,,,
1,42,8,893.31,1,,,,
1,40,8,1874,4,,,,
0,56,8,77.72,2,,,,
1,66,8,185.95,3,,,,
1,53,8,860.96,1,,,,
1,57,8,841.81,1,,,,
0,83,8,183.93,2,,,,
0,60,8,2170.7,3,,,,
0,70,8,16.87,2,,,,
1,73,8,839.63,1,,,,
1,29,8,311.05,3,,,,
0,31,8,2844.4,3,,,,
1,23,8,1906.7,4,,,,
0,42,8,584.01,4,,,,
0,35,8,1543,3,,,,
1,22,8,1875.1,4,,,,
1,40,8,241.51,3,,,,
0,42,8,234.19,2,,,,
0,58,8,1162.4,3,,,,
0,76,8,464.06,2,,,,
0,27,8,2025.7,4,,,,
0,36,8,284.08,2,,,,
0,33,8,168.35,2,,,,
0,52,8,187.13,3,,,,
1,46,8,1129.7,4,,,,
0,48,8,418.35,2,,,,
0,29,8,1289.8,4,,,,
0,47,8,2776.9,4,,,,
0,41,8,1010.9,3,,,,
1,64,8,250.66,1,,,,
0,35,8,250.26,1,,,,
1,39,8,1680.5,4,,,,
1,29,8,449.26,3,,,,
1,62,8,951.93,1,,,,
0,53,8,2425.1,4,,,,
0,34,8,156.54,2,,,,
1,26,8,455.07,1,,,,
0,35,8,2493.5,4,,,,
1,35,8,1716.7,4,,,,
0,37,8,2631.3,3,,,,
1,42,8,681.96,1,,,,
1,29,8,619.92,3,,,,
0,67,8,194.9,2,,,,
0,47,8,2368.4,3,,,,
0,47,8,408.71,4,,,,
1,42,8,82.38,4,,,,
0,45,8,937.17,3,,,,
1,22,8,687.54,1,,,,
0,34,8,734.38,3,,,,
1,50,8,1865.8,4,,,,
0,55,8,459.06,2,,,,
1,40,8,346.5,1,,,,
0,43,8,1064.4,1,,,,
0,58,8,157.36,2,,,,
0,49,8,1524.7,4,,,,
1,42,8,154.65,3,,,,
0,19,8,952.57,3,,,,
1,49,8,368.5,3,,,,
0,78,8,394.36,2,,,,
0,46,8,833.79,4,,,,
0,32,8,337.32,1,,,,
0,49,8,294.68,2,,,,
0,60,8,540.9,3,,,,
1,32,8,710.05,1,,,,
0,56,8,48.73,2,,,,
0,23,8,865.14,4,,,,
1,19,8,284.07,4,,,,
0,32,8,1552.9,4,,,,
1,53,8,554.74,4,,,,
0,32,8,1786,1,,,,
0,41,8,1098.3,4,,,,
1,49,8,458.77,1,,,,
0,78,8,77.16,2,,,,
0,43,8,2114.1,3,,,,
0,45,8,717.62,3,,,,
1,40,8,546.86,4,,,,
0,59,8,165.77,2,,,,
0,42,8,351.93,2,,,,
0,82,8,427.6,2,,,,
1,26,8,1924.1,4,,,,
1,40,8,1770.5,1,,,,
1,46,8,851.97,3,,,,
1,48,8,155.94,1,,,,
1,49,8,1350.8,1,,,,
0,52,8,2966.4,3,,,,
0,32,8,175.48,1,,,,
0,50,8,2311.9,4,,,,
1,33,8,748.69,4,,,,
1,59,8,544.51,1,,,,
0,55,8,29.86,2,,,,
1,45,8,1443.2,4,,,,
0,51,8,2925.5,4,,,,
0,80,8,188.41,2,,,,
0,65,8,392.84,2,,,,
1,30,8,1662.4,4,,,,
1,51,8,908.31,1,,,,
0,54,8,2678,4,,,,
1,26,8,1964,1,,,,
1,45,8,521.89,1,,,,
1,22,8,81.27,4,,,,
1,21,8,101.93,1,,,,
0,71,8,306.77,1,,,,
0,70,8,465.53,2,,,,
1,36,8,1914,4,,,,
1,42,8,942.62,3,,,,
1,71,8,671.46,1,,,,
1,20,8,390.98,4,,,,
0,18,8,2981.1,4,,,,
0,58,8,2500.2,3,,,,
0,56,8,1529,4,,,,
0,56,8,66.9,2,,,,
0,30,8,52.96,2,,,,
1,32,8,1981.5,4,,,,
1,52,8,566.07,4,,,,
1,51,8,1950.2,4,,,,
1,41,8,626.64,3,,,,
0,35,8,73.29,2,,,,
0,40,8,1620.6,4,,,,
1,73,8,742.33,3,,,,
0,30,8,437.59,4,,,,
1,47,8,1138.6,4,,,,
0,60,8,1688.1,3,,,,
1,32,8,349.32,3,,,,
0,31,8,143.04,4,,,,
1,32,8,962.48,4,,,,
1,50,8,455.86,1,,,,
0,37,8,2796.7,3,,,,
1,73,8,623.33,1,,,,
0,35,8,2317.8,4,,,,
1,26,8,669.35,3,,,,
0,53,8,248.17,2,,,,
1,46,8,1364.2,4,,,,
0,58,8,166.91,2,,,,
0,49,8,1482.4,1,,,,
1,28,8,1586.7,4,,,,
0,83,8,439.44,2,,,,
0,51,8,350.68,2,,,,
1,54,8,1142.6,1,,,,
1,71,8,788.43,3,,,,
0,61,8,654.07,4,,,,
1,42,8,176.5,1,,,,
0,33,8,2073.3,3,,,,
1,55,8,793.61,4,,,,
0,60,8,121.49,2,,,,
0,30,8,1982.9,4,,,,
0,42,8,356.34,3,,,,
0,43,8,430.13,2,,,,
0,73,8,307.32,2,,,,
0,30,8,2535.1,4,,,,
0,70,8,86.19,2,,,,
1,44,8,274.29,3,,,,
0,37,8,149.13,2,,,,
1,65,8,841.15,3,,,,
1,33,8,381.62,4,,,,
1,35,8,285.59,1,,,,
1,41,8,1368.7,4,,,,
0,23,8,1656.8,3,,,,
1,23,8,817.38,4,,,,
1,52,8,694.8,1,,,,
0,32,8,759.44,4,,,,
1,67,8,74.57,1,,,,
1,70,8,453.95,1,,,,
1,46,8,1841.6,4,,,,
1,48,8,342.9,4,,,,
0,28,8,2180.2,4,,,,
1,43,8,790.87,4,,,,
0,58,8,1155,3,,,,
1,64,8,368.79,3,,,,
1,32,8,764.3,1,,,,
1,25,8,1673.7,4,,,,
1,40,8,251.33,3,,,,
1,60,8,736.96,3,,,,
0,42,8,649.24,1,,,,
1,45,8,81.87,3,,,,
0,53,8,1498.1,3,,,,
1,23,8,1713,4,,,,
0,57,8,1942.1,3,,,,
0,72,8,332.78,2,,,,
0,28,8,425.4,3,,,,
0,35,8,337.14,2,,,,
0,49,8,174.34,2,,,,
1,19,8,1887.8,4,,,,
0,30,8,263.94,2,,,,
0,32,8,2149.7,4,,,,
0,63,8,396.89,2,,,,
0,55,8,120.66,2,,,,
1,36,8,851.7,3,,,,
0,65,8,383.6,2,,,,
0,43,8,348.63,2,,,,
0,81,8,110.02,2,,,,
1,55,8,283.31,3,,,,
0,58,8,159.63,2,,,,
1,54,8,782.94,1,,,,
0,48,8,1615.3,4,,,,
0,19,8,884.47,4,,,,
1,70,8,653.15,3,,,,
0,55,8,441.87,2,,,,
0,61,8,1634.2,4,,,,
0,33,8,388.15,2,,,,
1,71,8,944.7,3,,,,
0,43,8,204.64,3,,,,
1,45,8,364.49,3,,,,
1,30,8,1745.5,1,,,,
1,41,8,727.22,1,,,,
1,59,8,671.99,3,,,,
0,39,8,821.33,4,,,,
0,52,8,395.88,4,,,,
0,85,8,53.18,2,,,,
1,44,8,1333.3,1,,,,
0,78,8,151.13,2,,,,
0,29,8,904.8,4,,,,
0,41,8,1170.7,4,,,,
1,38,8,856.86,4,,,,
1,66,8,714.72,1,,,,
1,43,8,749.98,3,,,,
0,26,8,1731.3,1,,,,
1,26,8,1541.4,1,,,,
0,81,8,340.4,2,,,,
0,59,8,2330.3,4,,,,
0,64,8,7.16,2,,,,
0,52,8,2308.9,3,,,,
1,53,8,1939,4,,,,
1,68,8,592.14,1,,,,
1,28,8,248.07,3,,,,
1,36,8,685.41,1,,,,
0,22,8,1432.9,4,,,,
1,61,8,981.69,3,,,,
1,26,8,456.38,3,,,,
0,34,8,1103.9,4,,,,
1,52,8,952.9,4,,,,
1,52,8,139.34,3,,,,
0,63,8,280.58,2,,,,
0,59,8,1670.6,4,,,,
0,40,8,1612.1,3,,,,
0,48,8,57.86,2,,,,
1,27,8,1344.9,1,,,,
0,26,8,1455.9,4,,,,
0,63,8,1196.8,3,,,,
0,60,8,9.35,2,,,,
1,36,8,779.4,1,,,,
1,68,8,574.6,3,,,,
0,82,8,106.3,2,,,,
0,25,8,2422.8,4,,,,
0,70,8,471.38,2,,,,
1,65,8,739.81,1,,,,
0,61,8,1782.4,4,,,,
1,26,8,1845.6,4,,,,
0,57,8,2206.8,4,,,,
1,32,8,324.24,3,,,,
1,53,8,539.79,3,,,,
1,51,8,150.97,4,,,,
0,44,8,1226.8,4,,,,
0,61,8,201.94,2,,,,
0,19,8,1372.3,3,,,,
1,51,8,357.65,3,,,,
0,62,8,2475.3,4,,,,
0,49,8,14.73,2,,,,
0,19,8,545.53,3,,,,
0,43,8,1766.3,3,,,,
1,72,8,985.04,1,,,,
1,45,8,487.53,1,,,,
0,36,8,474.07,3,,,,
1,47,8,311.86,3,,,,
1,39,8,541.46,1,,,,
0,51,8,20.48,2,,,,
0,30,8,1470.8,4,,,,
0,29,8,1906.9,4,,,,
0,28,8,2114.1,4,,,,
0,77,8,411.75,2,,,,
0,36,8,2754.4,3,,,,
1,51,8,1137.8,4,,,,
0,30,8,302.42,1,,,,
1,42,8,301.84,1,,,,
0,59,8,1470.4,4,,,,
0,69,8,272.61,2,,,,
0,57,8,726.7,4,,,,
1,37,8,671.65,1,,,,
0,38,8,233.22,2,,,,
0,33,8,227.94,2,,,,
0,20,8,809.11,4,,,,
0,52,8,1671,3,,,,
0,37,8,373.09,3,,,,
1,58,8,506.58,1,,,,
1,50,8,282.8,3,,,,
0,50,8,443.53,2,,,,
1,21,8,610.19,4,,,,
0,29,8,259.37,2,,,,
0,48,8,1719.1,1,,,,
0,37,8,491.22,1,,,,
0,61,8,2582.1,3,,,,
0,46,8,272.23,2,,,,
1,61,8,84.13,1,,,,
0,31,8,768.03,3,,,,
1,50,8,536.42,1,,,,
0,26,8,421.4,3,,,,
0,36,8,170.01,4,,,,
0,62,8,389.93,2,,,,
0,80,8,369.57,2,,,,
0,51,8,2146.7,4,,,,
0,27,8,366.97,4,,,,
0,39,8,18.14,2,,,,
1,24,8,763.79,1,,,,
1,44,8,774.86,1,,,,
1,48,8,147.47,4,,,,
0,61,8,432.35,2,,,,
1,31,8,482.54,1,,,,
1,25,8,837.64,4,,,,
1,72,8,751.71,3,,,,
0,79,8,334.75,2,,,,
0,54,8,2560.6,3,,,,
0,72,8,157.07,2,,,,
0,36,8,2742.3,4,,,,
0,51,8,230.5,2,,,,
0,43,8,385.63,1,,,,
0,64,8,421.03,2,,,,
1,48,8,199.75,1,,,,
1,46,8,612.03,4,,,,
1,33,8,947.8,1,,,,
1,62,8,249.09,1,,,,
0,47,8,2693.2,4,,,,
0,53,8,422.02,2,,,,
0,54,8,2730.7,4,,,,
0,36,8,189.49,2,,,,
1,52,8,402.32,1,,,,
0,55,8,1211,4,,,,
1,41,8,1249.7,1,,,,
0,44,8,311.49,2,,,,
1,44,8,631.32,1,,,,
1,22,8,1777.5,4,,,,
1,23,8,526.25,1,,,,
1,70,8,827.45,3,,,,
0,41,8,60.23,2,,,,
1,51,8,713.81,1,,,,
0,58,8,1324.3,3,,,,
1,46,8,97.36,3,,,,
1,45,8,692.73,4,,,,
1,48,8,587.02,1,,,,
1,67,8,59.44,3,,,,
1,37,8,513.67,1,,,,
1,42,8,1879.3,1,,,,
1,36,8,1794.1,4,,,,
1,27,8,619.92,3,,,,
0,58,8,2673.8,4,,,,
0,32,8,1328.9,1,,,,
1,60,8,89.12,1,,,,
0,30,8,785.01,3,,,,
0,56,8,76.78,2,,,,
1,46,8,646.14,3,,,,
0,25,8,1367.8,3,,,,
0,27,8,1598.8,1,,,,
1,24,8,397.02,3,,,,
1,70,8,703.34,3,,,,
0,36,8,71.71,2,,,,
1,34,8,1885.6,4,,,,
1,23,8,975.85,1,,,,
0,48,8,763.05,4,,,,
0,51,8,315.43,2,,,,
1,33,8,566.27,4,,,,
0,25,8,2337.8,4,,,,
0,55,8,438.9,2,,,,
0,83,8,116.16,2,,,,
1,54,8,1287.8,1,,,,
1,30,8,380.72,4,,,,
1,29,8,263.13,4,,,,
0,47,8,2052.7,3,,,,
0,61,8,1688.3,4,,,,
0,47,8,370.43,2,,,,
0,44,8,1887.3,3,,,,
1,44,8,1172.4,1,,,,
0,26,8,1287.7,4,,,,
1,34,8,1451,1,,,,
0,36,8,2869.8,4,,,,
1,28,8,261.69,3,,,,
0,77,8,94.14,2,,,,
1,47,8,68.98,4,,,,
0,65,8,350.8,2,,,,
0,62,8,1750.2,4,,,,
0,39,8,1913.6,4,,,,
0,25,8,416.24,4,,,,
1,34,8,377.69,4,,,,
0,19,8,2407.5,3,,,,
1,50,8,980.84,1,,,,
0,44,8,338.92,2,,,,
0,67,8,159.48,2,,,,
0,74,8,367.22,2,,,,
0,34,8,1777,1,,,,
1,43,8,1930,1,,,,
1,68,8,589.4,3,,,,
1,69,8,858.45,1,,,,
0,72,8,22.97,2,,,,
1,41,8,1864.4,4,,,,
0,49,8,594.19,4,,,,
1,20,8,490.21,4,,,,
1,27,8,935.87,3,,,,
1,71,8,81.38,3,,,,
1,51,8,561.39,1,,,,
1,33,8,690.61,1,,,,
0,25,8,104.98,1,,,,
0,31,8,346.76,2,,,,
0,34,8,1537.8,1,,,,
0,47,8,267.23,4,,,,
1,49,8,110.1,4,,,,
0,46,8,95.36,2,,,,
1,25,8,347.06,1,,,,
0,43,8,1739.3,1,,,,
0,21,8,1142.7,3,,,,
0,50,8,493.83,2,,,,
0,25,8,1962.2,3,,,,
0,34,8,1532.6,4,,,,
1,59,8,806.73,3,,,,
1,36,8,490.57,3,,,,
0,22,8,546.13,3,,,,
0,62,8,311,2,,,,
0,60,8,236.34,2,,,,
1,28,8,720.42,4,,,,
0,22,8,1367.4,4,,,,
0,20,8,904.22,4,,,,
0,64,8,466.61,2,,,,
0,63,8,485.82,2,,,,
0,23,8,227.54,4,,,,
0,19,8,1015.1,3,,,,
0,69,8,179.21,2,,,,
1,43,8,1428.7,1,,,,
0,75,8,294.1,2,,,,
0,78,8,219.14,2,,,,
0,64,8,37.74,2,,,,
1,63,8,869.94,3,,,,
0,43,8,231.69,1,,,,
1,42,8,712.77,1,,,,
1,47,8,759.92,3,,,,
0,45,8,414.04,4,,,,
1,44,8,245.96,4,,,,
1,22,8,1517,4,,,,
1,52,8,679.89,1,,,,
0,55,8,604.57,4,,,,
0,46,8,120.14,3,,,,
0,25,8,492.15,1,,,,
0,47,8,2039.7,3,,,,
1,50,8,1379.6,1,,,,
1,20,8,1806.3,4,,,,
0,37,8,1740.3,4,,,,
1,24,8,805.59,1,,,,
1,33,8,276.87,4,,,,
0,32,8,945.78,4,,,,
1,33,8,396.29,1,,,,
1,37,8,600.07,4,,,,
0,35,8,2413.4,4,,,,
1,29,8,263.58,4,,,,
1,48,8,1157.4,4,,,,
0,54,8,111.76,2,,,,
1,30,8,1050.1,1,,,,
1,54,8,1128.4,1,,,,
0,45,8,153.68,2,,,,
1,22,8,1096.1,1,,,,
0,50,8,2122.1,3,,,,
0,36,8,894.62,1,,,,
0,45,8,342.19,2,,,,
1,34,8,929.69,3,,,,
0,34,8,916.85,3,,,,
0,54,8,1029.5,1,,,,
1,67,8,532.63,1,,,,
1,46,8,904.49,1,,,,
0,46,8,418.56,2,,,,
1,39,8,759.69,1,,,,
0,40,8,39.74,2,,,,
1,42,8,942.43,1,,,,
0,38,8,2381,4,,,,
1,35,8,868.74,1,,,,
1,20,8,522.43,4,,,,
1,39,8,319.56,4,,,,
0,36,8,1714,1,,,,
0,36,8,119.79,2,,,,
0,56,8,253.16,2,,,,
1,29,8,238.17,4,,,,
0,45,8,708.31,1,,,,
1,57,8,370.48,3,,,,
0,34,8,65.3,1,,,,
0,59,8,2118.8,4,,,,
0,36,8,114.65,2,,,,
0,60,8,2493.4,3,,,,
0,65,8,119.68,2,,,,
1,42,8,105.42,4,,,,
1,29,8,202.31,4,,,,
1,22,8,1865.5,4,,,,
0,19,8,1871.7,4,,,,
0,59,8,529.46,1,,,,
1,48,8,1060.2,1,,,,
0,41,8,230.12,1,,,,
0,30,8,1604.3,4,,,,
1,24,8,396.38,4,,,,
0,49,8,97.16,2,,,,
0,66,8,131.38,2,,,,
0,30,8,1021.2,4,,,,
0,80,8,340.2,2,,,,
1,39,8,1079.3,1,,,,
0,46,8,374.05,4,,,,
0,29,8,1287.4,4,,,,
0,45,8,478.79,2,,,,
0,67,8,433.35,2,,,,
1,54,8,616.29,4,,,,
0,54,8,177.6,4,,,,
0,62,8,492.01,2,,,,
0,62,8,335.44,2,,,,
0,38,8,602.2,4,,,,
0,61,8,1329.5,4,,,,
0,49,8,864.63,3,,,,
1,66,8,885.02,3,,,,
0,33,8,492.68,3,,,,
0,49,8,176.63,2,,,,
1,20,8,1768.9,1,,,,
0,31,8,66.71,2,,,,
1,26,8,1050.9,4,,,,
0,74,8,7.52,2,,,,
1,21,8,1014.3,1,,,,
1,57,8,487.24,1,,,,
0,34,8,82.25,2,,,,
0,34,8,23.03,2,,,,
1,39,8,1408.6,4,,,,
0,46,8,7.7,2,,,,
1,27,8,969.46,4,,,,
1,73,8,881.48,3,,,,
0,45,8,174.61,2,,,,
1,28,8,235.14,4,,,,
1,60,8,732.99,3,,,,
1,45,8,459.9,3,,,,
1,27,8,1147.5,4,,,,
0,71,8,318.38,2,,,,
1,37,8,258.75,1,,,,
1,31,8,148.08,1,,,,
0,41,8,628.66,3,,,,
0,30,8,644.38,4,,,,
0,35,8,419.98,2,,,,
0,30,8,335.09,2,,,,
1,30,8,468.92,1,,,,
1,33,8,771.07,1,,,,
1,71,8,313.91,1,,,,
0,39,8,1558.6,4,,,,
1,40,8,562.97,1,,,,
0,65,8,268.4,2,,,,
0,78,8,450.65,2,,,,
1,33,8,684.15,3,,,,
1,72,8,831.83,3,,,,
1,51,8,1795.8,4,,,,
0,43,8,337.32,2,,,,
1,33,8,334.01,3,,,,
1,36,8,851.47,1,,,,
1,43,8,310.91,3,,,,
1,29,8,1200.7,1,,,,
1,31,8,1278.2,4,,,,
0,69,8,805.56,1,,,,
0,30,8,180.55,2,,,,
0,52,8,808.51,4,,,,
1,36,8,612.15,4,,,,
1,67,8,757.42,3,,,,
1,31,8,444.5,3,,,,
1,48,8,346.17,4,,,,
0,32,8,292.55,2,,,,
0,84,8,73.76,2,,,,
0,59,8,625.49,4,,,,
1,21,8,841.94,4,,,,
1,30,8,259.62,3,,,,
0,31,8,1234.3,1,,,,
1,21,8,1891.2,1,,,,
0,74,8,934.76,1,,,,
0,42,8,1474.8,3,,,,
1,30,8,1348.2,4,,,,
1,28,8,291.47,4,,,,
0,43,8,2804.5,4,,,,
1,55,8,452.51,1,,,,
1,41,8,217.81,1,,,,
1,40,8,54.25,4,,,,
1,25,8,76.19,3,,,,
0,70,8,185.75,2,,,,
0,83,8,331.71,2,,,,
1,22,8,1709.5,4,,,,
1,29,8,1935.5,4,,,,
1,54,8,1456.7,4,,,,
0,63,8,458.33,2,,,,
1,48,8,1648.2,1,,,,
1,47,8,139.43,4,,,,
1,19,8,271.71,4,,,,
0,20,8,1818.6,4,,,,
1,53,8,1014.5,4,,,,
1,26,8,200.5,3,,,,
0,58,8,455.43,2,,,,
0,52,8,1491.8,4,,,,
0,59,8,1229.5,3,,,,
0,67,8,197.79,2,,,,
0,49,8,390.8,4,,,,
0,32,8,461.82,2,,,,
0,51,8,139.47,2,,,,
1,49,8,984.48,1,,,,
0,45,8,2408.6,3,,,,
1,49,8,472.9,4,,,,
1,67,8,548.41,1,,,,
0,36,8,2977.6,4,,,,
0,37,8,1038.5,4,,,,
1,62,8,554.89,1,,,,
1,73,8,313,1,,,,
0,58,8,455.12,4,,,,
1,24,8,80.89,1,,,,
1,53,8,1951.9,4,,,,
1,21,8,1885.2,4,,,,
0,34,8,84.29,2,,,,
0,42,8,2903.8,4,,,,
0,75,8,144.32,2,,,,
1,54,8,971.18,1,,,,
0,59,8,614.23,4,,,,
0,71,8,291.78,2,,,,
1,20,8,613.9,1,,,,
1,44,8,735.73,4,,,,
0,45,8,1768.9,4,,,,
1,57,8,359.45,3,,,,
0,38,8,343,2,,,,
1,33,8,587.24,3,,,,
0,38,8,2120,4,,,,
1,39,8,171.58,3,,,,
0,85,8,379.68,2,,,,
1,36,8,605.76,1,,,,
0,79,8,475.21,2,,,,
1,23,8,1044.6,4,,,,
0,61,8,79.26,2,,,,
1,22,8,783.63,4,,,,
0,42,8,609.37,3,,,,
1,73,8,586.08,3,,,,
1,68,8,367.22,3,,,,
1,71,8,816.19,3,,,,
0,50,8,425.57,2,,,,
1,20,8,1852.1,4,,,,
1,24,8,1676.6,4,,,,
1,26,8,1037.6,4,,,,
1,27,8,180.87,1,,,,
1,50,8,822.03,4,,,,
0,83,8,162.05,2,,,,
0,30,8,27.83,2,,,,
0,37,8,378.8,2,,,,
0,37,8,2124.4,4,,,,
0,41,8,1031.4,3,,,,
1,48,8,1156.1,4,,,,
1,54,8,1492.6,4,,,,
0,27,8,2285.3,4,,,,
0,38,8,1491.7,1,,,,
0,43,8,116.36,4,,,,
0,43,8,131.04,2,,,,
0,29,8,133.72,2,,,,
1,35,8,123,3,,,,
0,32,8,301.96,2,,,,
1,55,8,829.74,1,,,,
1,37,8,1076.4,4,,,,
1,31,8,544.9,3,,,,
0,35,8,1005.3,4,,,,
0,58,8,357.1,2,,,,
0,46,8,85.35,2,,,,
0,34,8,1760.6,4,,,,
0,34,8,1904.2,4,,,,
0,26,8,2071.4,4,,,,
0,83,8,82.53,2,,,,
0,57,8,481.42,2,,,,
0,61,8,2822.3,4,,,,
0,28,8,143.25,1,,,,
0,58,8,101.58,2,,,,
1,26,8,218.9,1,,,,
0,64,8,331.78,2,,,,
1,42,8,415.48,3,,,,
0,34,8,334.87,3,,,,
0,45,8,1869.3,3,,,,
0,59,8,592.15,3,,,,
0,46,8,122.13,2,,,,
